mt19937,minstd,knuth_b,ranlux48,Quasi
53.62071,75.12468,70.35742,68.85464,26.47705
12.86884,20.14534,47.45656,57.86113,76.47705
73.54449,28.79114,56.91376,37.04532,51.47705
13.61527,32.54014,12.69674,90.44216,1.47705
53.78144,70.19016,55.51256,80.39147,1.08643
60.63637,62.71413,49.16501,61.71691,51.08643
37.29982,38.45257,58.44346,38.88265,76.08643
45.57887,49.99382,30.62769,89.60986,26.08643
6.39379,52.89161,76.38258,32.69967,38.58643
31.36862,10.85722,47.67409,69.0897,88.58643
59.71088,79.91667,51.48461,68.39235,63.58643
59.33794,43.85125,15.68215,98.68372,13.58643
91.73673,78.93597,65.82904,43.5745,19.83643
18.44587,50.55623,94.62243,48.0187,69.83643
3.70371,31.78301,78.10534,56.07324,94.83643
87.71964,36.6835,59.30281,13.90103,44.83643
16.26061,41.42923,94.77618,70.18285,32.33643
82.48832,18.46793,24.93598,90.19169,82.33643
20.94327,29.5968,15.19523,15.51355,57.33643
35.3782,21.73782,75.97677,95.20944,7.33643
69.79877,19.06293,93.26542,46.29628,10.46143
18.0623,0.01613,78.15341,47.31292,60.46143
84.8635,13.49615,17.77243,17.77557,85.46143
86.58497,55.54323,50.63488,59.10649,35.46143
2.94316,7.09936,24.60125,11.16906,47.96143
42.97438,93.15589,86.22925,8.95295,97.96143
22.96239,4.75479,4.88196,45.1353,72.96143
50.15116,78.60993,10.5236,77.08015,22.96143
91.91344,36.43176,8.88705,65.1605,16.71143
87.66299,57.60102,63.62313,19.93226,66.71143
97.64475,35.12938,32.20177,79.07185,91.71143
6.64588,61.01879,59.26236,12.26672,41.71143
7.14386,46.80099,14.22961,38.23195,29.21143
81.80093,26.99293,83.67477,1.70703,79.21143
42.50996,56.90874,20.27518,47.8911,54.21143
22.6267,66.04207,22.40561,84.29662,4.21143
84.29933,83.57111,70.07376,83.32455,5.77393
13.76658,49.167,59.78212,50.69947,55.77393
83.15971,20.87739,54.42771,32.98381,80.77393
36.79085,9.4666,83.11674,41.94101,30.77393
83.44891,2.2937,87.19175,31.78486,43.27393
49.88289,18.43457,71.89764,60.04132,93.27393
57.48605,8.02156,90.72475,22.98606,68.27393
71.20542,88.06267,89.81577,56.20785,18.27393
78.64738,96.81124,66.70149,4.5913,24.52393
21.38739,44.77822,26.40506,79.68419,74.52393
65.77091,90.15796,25.93885,11.83375,99.52393
1.83804,92.04867,67.62569,85.70174,49.52393
28.2904,8.65106,59.81878,33.74335,37.02393
26.52679,4.78479,66.46665,47.37476,87.02393
5.14353,11.15248,45.82712,15.95007,62.02393
97.09147,71.27959,23.43244,35.83021,12.02393
46.58593,59.08888,56.25609,73.03383,8.89893
28.58831,5.13999,7.75285,27.36057,58.89893
11.56604,99.41106,12.50158,36.99516,83.89893
60.86161,80.01067,55.03239,14.11381,33.89893
2.9673,20.54156,15.17125,99.15432,46.39893
75.17161,40.46231,17.60622,43.45444,96.39893
81.73001,87.05751,72.94879,88.64871,71.39893
29.53986,13.95325,14.62007,87.35303,21.39893
85.40736,58.94344,73.73898,93.99121,15.14893
19.4754,94.44179,14.00566,15.98111,65.14893
88.04139,72.33175,9.18714,83.0726,90.14893
64.45739,8.21118,19.77653,3.03974,40.14893
54.41404,11.89609,37.41085,21.94319,27.64893
1.14889,67.93096,21.42699,92.75939,77.64893
18.42418,66.46257,64.08652,86.00081,52.64893
58.92476,23.23854,57.66499,78.78996,2.64893
34.38986,28.87757,57.93931,33.27935,1.86768
35.18889,15.96785,51.81333,28.21581,51.86768
84.36679,98.42277,36.96557,60.25827,76.86768
48.8784,27.8595,33.33064,36.29622,26.86768
12.88622,92.79483,49.6278,25.70412,39.36768
1.56861,62.68836,57.44323,13.02321,89.36768
43.73974,55.99307,81.8612,55.70171,64.36768
5.55698,29.80267,33.25928,17.5362,14.36768
56.61483,12.05932,88.65626,35.19096,20.61768
69.74765,80.39709,8.85017,4.58003,70.61768
40.62583,70.61312,2.7927,62.55083,95.61768
10.20164,98.52779,97.40953,90.95974,45.61768
12.29474,74.33549,62.67424,92.75091,33.11768
85.99787,47.0703,41.77929,58.9981,83.11768
16.3704,86.81878,62.03616,6.21503,58.11768
56.07794,94.23788,74.77669,24.56455,8.11768
14.70716,48.88073,56.59036,91.32466,11.24268
32.49269,63.24372,5.01148,82.9357,61.24268
14.18154,52.75666,39.5745,34.25427,86.24268
78.95069,82.28069,13.992,74.03203,36.24268
9.94348,83.19086,71.66361,85.13716,48.74268
23.58735,7.98522,63.55374,63.63607,98.74268
0.13378,87.35807,73.58148,27.58221,73.74268
65.93353,30.03226,56.26609,29.83167,23.74268
76.97345,94.77501,65.84953,51.47393,17.49268
33.90446,67.77658,22.25564,65.27353,67.49268
31.88656,80.02988,59.5349,30.39913,92.49268
72.97901,64.16608,41.51448,17.15437,42.49268
44.23726,80.4755,83.19374,15.67764,29.99268
27.79435,59.21466,96.14509,45.78703,79.99268
99.87647,53.99112,71.32439,35.8998,54.99268
47.49004,78.10638,40.11765,33.14366,4.99268
50.53387,60.15456,74.00548,53.6653,3.43018
45.27088,25.47806,86.71349,83.94304,53.43018
4.07288,86.14987,11.55966,16.39472,78.43018
56.95697,34.75065,71.78421,40.37608,28.43018
21.7947,86.4879,22.01184,72.47586,40.93018
20.91793,41.25236,71.61552,86.61012,90.93018
81.5724,79.70917,18.30154,7.99612,65.93018
31.83095,54.23032,43.79112,9.18552,15.93018
41.26694,67.66677,78.39548,1.53995,22.18018
8.0996,59.15193,21.78706,92.34715,72.18018
93.95645,60.66317,16.35764,88.31109,97.18018
24.1234,69.81548,67.42942,88.57027,47.18018
5.94887,43.98458,83.96618,27.81941,34.68018
71.72755,41.87857,94.27191,51.35202,84.68018
80.50851,44.56451,96.99585,56.52843,59.68018
80.62718,14.25956,61.4744,79.99398,9.68018
3.19274,72.01599,91.00214,11.65619,6.55518
83.52054,5.79094,83.67103,98.58517,56.55518
23.85646,55.99086,22.137,41.10335,81.55518
5.04113,44.36717,64.62218,47.20615,31.55518
88.23696,97.32201,30.00572,24.47987,44.05518
10.37268,11.08852,50.15227,27.31692,94.05518
15.69126,58.6204,13.4429,90.96565,69.05518
99.59461,49.80898,11.27961,95.32298,19.05518
76.584,40.55456,53.55062,31.50056,12.80518
21.67133,43.82398,78.88116,36.78153,62.80518
79.16367,73.63978,51.86647,95.91347,87.80518
88.73697,12.65109,14.00973,65.92303,37.80518
82.4986,41.2359,17.86788,43.40181,25.30518
97.04656,20.72281,89.48188,26.76997,75.30518
71.71779,92.09729,83.2282,98.18517,50.30518
20.45044,65.36408,70.22184,70.70057,0.30518
72.26064,77.05301,2.27784,55.60093,0.20752
49.54772,77.33647,40.97852,66.16253,50.20752
55.77092,54.94134,50.13657,66.44869,75.20752
21.76443,29.579,87.22969,31.10205,25.20752
75.01761,35.93393,83.64436,37.73545,37.70752
64.85956,92.03294,18.54783,8.23282,87.70752
49.02713,9.0901,48.4788,36.02168,62.70752
3.32857,68.20366,59.63419,9.17726,12.70752
84.07215,29.20018,24.96519,85.4778,18.95752
80.02087,52.87427,97.2968,63.55308,68.95752
61.29863,94.29537,12.11606,93.35868,93.95752
46.21833,96.22425,71.53198,52.27064,43.95752
51.67595,86.23754,71.44371,76.47271,31.45752
78.39116,36.11963,67.10152,71.5172,81.45752
71.21203,78.00151,54.8879,14.40362,56.45752
35.55265,20.9809,53.67878,61.7952,6.45752
99.05629,88.59672,22.71955,90.73884,9.58252
98.24661,9.74449,57.58851,0.36577,59.58252
43.73782,93.49827,37.2942,81.67347,84.58252
54.39149,82.70495,9.54037,63.16988,34.58252
43.73539,43.8751,93.12927,16.84496,47.08252
21.83843,12.08847,33.19601,38.2646,97.08252
71.38181,91.67157,59.77003,48.20308,72.08252
17.25303,46.64971,70.8612,79.4545,22.08252
34.81702,10.42493,37.00245,45.10924,15.83252
75.20161,52.6959,35.7703,97.8391,65.83252
8.05207,9.8781,95.72978,21.97654,90.83252
16.45018,37.8195,27.55554,71.06667,40.83252
1.53761,46.9679,31.32103,77.49975,28.33252
2.38661,9.08339,73.84305,82.64416,78.33252
74.90383,38.03038,75.44913,24.56532,53.33252
91.08887,81.66933,53.25455,19.5418,3.33252
41.46026,49.03782,30.59489,43.70738,4.89502
62.48703,98.40062,41.34785,87.90084,54.89502
72.62444,23.01659,65.23781,82.14332,79.89502
56.3313,66.3957,86.91799,82.6422,29.89502
3.96076,56.72974,61.96916,60.58013,42.39502
55.54841,20.83497,77.28517,14.84329,92.39502
57.02535,64.93427,30.8426,45.93228,67.39502
20.4982,2.3278,31.55313,93.64881,17.39502
75.1999,52.19212,72.98822,64.14313,23.64502
1.47376,49.35037,81.1953,35.35648,73.64502
22.28459,86.76898,2.65789,49.90585,98.64502
39.57138,1.35066,29.20651,54.67037,48.64502
20.78247,60.21444,28.89694,60.81426,36.14502
11.89416,26.68156,2.25961,38.90706,86.14502
9.59601,52.65266,70.59091,29.31139,61.14502
52.25057,40.85831,4.07826,7.19988,11.14502
47.95721,20.94246,93.01235,33.24547,8.02002
28.61962,68.77066,62.54285,84.01134,58.02002
51.83322,97.41005,71.12436,38.57391,83.02002
61.65973,30.26106,84.1556,78.80591,33.02002
90.47857,59.42154,21.18915,77.81125,45.52002
43.0853,70.84408,52.84964,46.67095,95.52002
3.70954,45.71239,42.07347,92.50574,70.52002
22.73344,40.4396,88.50256,3.85265,20.52002
58.05972,21.54227,72.84975,77.70114,14.27002
62.24389,3.60677,36.65139,73.61353,64.27002
73.21773,38.26978,15.71471,80.51352,89.27002
8.21426,54.22829,6.86111,32.79517,39.27002
66.72803,89.14012,10.12868,19.90622,26.77002
95.15047,65.7533,58.14563,87.78038,76.77002
75.41735,7.50086,92.90437,58.59809,51.77002
86.95315,26.90122,79.28488,70.01047,1.77002
57.64608,64.33548,39.66896,10.34093,2.55127
38.13175,71.20133,6.39274,14.12333,52.55127
68.47593,52.27993,48.32939,59.30423,77.55127
33.9135,99.58742,88.95428,39.07895,27.55127
46.16663,86.45828,17.18151,17.62292,40.05127
77.05492,44.51632,73.87688,86.4206,90.05127
85.13228,74.12366,90.74678,78.65758,65.05127
77.33626,34.24048,70.62848,87.51665,15.05127
25.85068,63.05646,94.31565,38.59443,21.30127
66.99704,86.30412,12.60105,68.8738,71.30127
86.5683,35.56837,63.16374,49.73229,96.30127
48.50955,91.95263,87.13258,54.48008,46.30127
78.79532,5.79753,14.78383,86.23872,33.80127
73.88891,35.90612,31.75887,65.76482,83.80127
31.94616,46.01434,85.6738,67.39833,58.80127
24.86038,3.88903,12.05277,98.64115,8.80127
3.33016,84.51929,90.77771,97.89129,11.92627
82.41064,57.8174,95.70137,68.42242,61.92627
65.4836,20.40917,37.74126,70.40206,86.92627
9.41711,17.90474,45.03434,49.84528,36.92627
55.14483,89.77253,6.06313,1.3378,49.42627
98.57747,56.36692,18.75282,80.53106,99.42627
45.88416,10.51315,20.93991,18.61852,74.42627
67.96441,7.66991,3.61143,43.3172,24.42627
26.58978,20.51437,52.88199,25.15556,18.17627
40.69443,70.24709,80.6843,45.87795,68.17627
6.16298,37.1057,25.34045,20.25933,93.17627
63.83859,71.26939,8.24152,46.27171,43.17627
67.64613,29.7547,43.88981,98.79312,30.67627
51.47183,79.34326,62.54343,47.09293,80.67627
19.1829,36.30045,41.13491,22.48948,55.67627
60.52018,68.45821,26.0799,52.44944,5.67627
97.06977,62.42712,82.16983,4.86029,4.11377
53.06423,82.65365,34.40473,8.45427,54.11377
11.49906,38.99486,48.92723,40.90298,79.11377
71.20321,87.60141,77.00208,93.40158,29.11377
43.27277,37.32866,62.54158,6.19459,41.61377
37.53824,9.26325,51.10982,89.73413,91.61377
59.51988,60.29789,16.69849,80.37327,66.61377
42.50024,52.80524,87.99178,78.23193,16.61377
23.20235,71.45321,54.81427,89.78019,22.86377
61.53295,11.48242,95.16417,99.22722,72.86377
78.56933,0.23759,89.13886,69.61057,97.86377
58.63073,77.63385,34.88853,44.48061,47.86377
98.67141,33.40568,44.54776,52.37826,35.36377
53.88117,17.03266,19.47775,80.70058,85.36377
1.63205,4.00306,8.27822,20.37252,60.36377
85.12376,61.64312,38.04666,18.19206,10.36377
67.75894,72.40604,99.45348,66.88957,7.23877
7.04902,97.72865,49.40265,79.30938,57.23877
50.29533,4.06887,74.01581,14.23076,82.23877
82.3593,48.35255,8.81742,35.44122,32.23877
52.97853,19.73486,4.16973,12.08911,44.73877
26.89021,58.53665,97.06609,22.68321,94.73877
5.95117,39.01577,3.20596,19.87579,69.73877
57.73346,3.74317,55.51442,48.19838,19.73877
68.48242,98.37024,32.35798,77.76874,13.48877
20.37587,4.34301,53.77433,54.33668,63.48877
16.44713,86.17277,36.36161,35.37344,88.48877
27.4542,76.84614,17.69022,80.33484,38.48877
4.82749,5.34017,78.02269,84.59538,25.98877
0.27935,25.87304,67.44322,9.85939,75.98877
45.78618,57.10395,7.81639,39.31981,50.98877
65.14991,47.29117,79.18093,83.7742,0.98877
24.50714,3.30476,97.36062,73.55497,1.37939
31.95899,99.86508,47.37902,96.02566,51.37939
84.7749,73.02292,80.69261,67.20859,76.37939
36.48845,90.52382,32.02964,68.70016,26.37939
20.47737,37.06221,88.6753,52.88297,38.87939
44.0012,59.56481,76.18427,23.02619,88.87939
93.99626,84.73165,25.71985,94.09394,63.87939
13.61308,20.22037,45.28631,64.33959,13.87939
66.97893,10.05555,55.1699,16.11974,20.12939
3.65594,46.40281,16.07188,30.94956,70.12939
77.96623,27.6684,53.5671,88.42623,95.12939
78.10386,90.63389,43.47097,75.69881,45.12939
11.07408,2.96538,91.6129,48.94493,32.62939
0.66971,83.94581,98.14272,90.37645,82.62939
9.32412,89.28241,92.09653,22.3777,57.62939
4.50518,58.43926,30.97976,46.49651,7.62939
97.9719,93.42668,42.025,94.35809,10.75439
70.15416,6.55475,52.5707,82.16615,60.75439
42.82593,55.16573,14.7194,51.06641,85.75439
12.11265,80.79233,60.85416,5.17573,35.75439
64.03162,77.0927,26.38078,33.63028,48.25439
41.19025,1.13273,22.20725,41.55076,98.25439
62.32865,63.8206,63.03215,5.10474,73.25439
29.80428,99.34266,12.0649,98.58992,23.25439
39.39541,1.29935,78.41427,2.5192,17.00439
87.10359,27.13655,8.59193,73.35076,67.00439
74.90807,32.55205,60.97438,71.46739,92.00439
9.4742,19.97966,6.47342,11.90481,42.00439
50.18778,46.2915,95.92772,61.5696,29.50439
60.3081,85.29771,81.69974,80.27233,79.50439
76.65644,20.49654,75.30866,79.9772,54.50439
89.97814,53.30212,84.87639,68.59467,4.50439
0.1414,2.1041,37.38749,46.44328,6.06689
63.83165,18.37345,72.9827,42.24542,56.06689
51.14459,57.25023,90.68558,14.93981,81.06689
39.79655,80.9949,65.92167,35.39295,31.06689
57.44815,36.3303,29.48714,44.49501,43.56689
75.94673,3.54566,67.15258,47.21635,93.56689
3.53018,20.12148,55.86435,68.84618,68.56689
13.5939,66.09703,2.16856,71.41448,18.56689
62.90158,70.7028,79.65307,43.54386,24.81689
47.76381,66.28179,46.83706,84.49246,74.81689
52.47569,12.90344,78.706,99.80313,99.81689
68.04226,60.43621,81.08302,14.94288,49.81689
28.18415,70.06696,43.87013,90.42692,37.31689
4.62836,57.57934,44.86356,5.476,87.31689
31.97774,59.6542,81.41811,18.03791,62.31689
28.26976,47.68221,77.00124,66.14029,12.31689
70.36296,77.61225,29.10019,95.01442,9.19189
37.51179,34.53122,2.06868,43.25594,59.19189
19.55932,95.80251,2.78089,52.47269,84.19189
78.00802,75.26894,6.64136,90.33487,34.19189
47.41341,65.42921,50.28995,30.32988,46.69189
27.81734,41.54894,88.00088,73.28896,96.69189
1.98345,30.25715,40.61447,35.9267,71.69189
0.08094,17.13132,77.27761,62.7184,21.69189
91.42475,62.32109,90.2667,56.63597,15.44189
99.51845,80.70758,16.61788,47.63105,65.44189
34.23402,3.32263,87.28642,65.70785,90.44189
1.25915,35.416,96.9281,70.92603,40.44189
58.04864,73.59641,72.02444,81.59111,27.94189
42.58991,54.28595,1.60139,11.05856,77.94189
24.45244,40.31106,47.02754,35.67488,52.94189
51.30535,11.87128,4.62878,61.18631,2.94189
55.05728,54.00815,25.23366,10.05064,2.16064
45.36661,26.00872,43.29953,59.78146,52.16064
86.98411,62.50586,78.56643,61.23511,77.16064
64.88471,43.94659,90.05824,32.644,27.16064
60.44037,29.03791,19.07895,97.71466,39.66064
44.95713,62.65222,7.60329,5.43751,89.66064
71.50186,7.00796,58.60785,16.32447,64.66064
66.21778,36.27164,51.79993,59.08124,14.66064
88.89889,62.89164,26.50727,86.37114,20.91064
23.98135,35.96223,33.25767,19.13137,70.91064
5.7548,15.65884,92.17349,41.11382,95.91064
66.7047,86.9045,81.1217,8.07339,45.91064
2.44558,34.80719,54.92483,2.01706,33.41064
62.87079,47.19978,43.48821,89.41312,83.41064
52.07582,91.27717,85.79327,90.59812,58.41064
24.35286,96.53965,68.37777,12.47049,8.41064
59.74264,38.1852,21.34226,53.39035,11.53564
48.85931,77.17235,10.42979,90.4099,61.53564
24.57169,95.09441,31.30636,63.71984,86.53564
60.29534,53.53673,87.03474,40.69133,36.53564
25.93797,43.47228,21.58228,36.68873,49.03564
4.8495,73.90793,78.71395,1.28807,99.03564
33.8433,49.83433,90.52076,73.62279,74.03564
11.62258,46.21925,68.87196,84.87711,24.03564
19.79798,86.54052,61.71242,25.09914,17.78564
32.9936,41.32358,93.60506,17.75851,67.78564
23.52481,91.8092,27.34637,65.86577,92.78564
4.34328,57.40645,49.24765,24.00063,42.78564
95.21803,16.01409,71.29608,96.04831,30.28564
67.15714,52.59676,15.89446,90.03638,80.28564
80.42583,14.38406,63.47765,30.39827,55.28564
3.98564,35.38535,91.75642,69.94644,5.28564
11.22979,77.2286,90.51028,9.52163,3.72314
79.36457,47.61996,52.66105,91.5169,53.72314
40.77376,1.3724,79.6844,78.69591,78.72314
55.35854,33.07322,85.13533,19.02616,28.72314
32.86779,27.51534,82.43987,96.609,41.22314
93.06276,70.15206,97.61776,32.80786,91.22314
97.91307,33.58244,6.78513,71.32069,66.22314
20.75766,80.67265,42.11608,28.81456,16.22314
97.54228,98.22801,4.47781,61.72986,22.47314
79.52631,55.33326,6.90023,7.09869,72.47314
0.6568,50.61831,35.76327,44.56785,97.47314
96.36435,10.26625,1.49167,91.51316,47.47314
0.80997,38.18948,76.20525,0.79223,34.97314
20.52266,6.33455,45.02014,36.57526,84.97314
0.34483,54.47495,13.01863,27.90759,59.97314
17.08501,36.97414,73.19781,18.09208,9.97314
56.81864,83.34798,63.50848,93.87495,6.84814
36.34674,12.42006,45.02848,99.8538,56.84814
34.29741,48.72965,23.97225,36.64992,81.84814
58.55062,30.36926,80.83863,17.93732,31.84814
42.00569,8.50274,30.02322,89.84204,44.34814
8.28396,75.20042,73.46237,59.31932,94.34814
95.66153,96.97906,75.90819,72.60491,69.34814
58.55544,68.04067,41.10078,84.52895,19.34814
44.15431,60.11381,57.21748,34.31204,13.09814
55.87986,95.72372,30.98433,56.74487,63.09814
12.06281,16.8479,62.45613,4.87418,88.09814
11.32675,24.05905,92.40476,81.52148,38.09814
1.17124,80.40412,55.17821,92.22,25.59814
0.86491,92.56923,1.46516,75.03405,75.59814
70.676,15.52261,12.00456,24.02895,50.59814
16.65971,38.13825,93.14485,86.93886,0.59814
24.2172,55.32521,48.46069,55.5843,0.40283
2.83274,30.02691,99.93892,36.05049,50.40283
53.99616,33.84349,5.02336,44.84059,75.40283
10.36499,57.69141,0.09633,62.542,25.40283
90.25404,13.42024,52.5987,95.48099,37.90283
0.61943,33.36233,80.16702,38.67284,87.90283
64.1996,40.57257,63.36555,98.91565,62.90283
40.99118,9.84652,73.49486,80.24175,12.90283
53.67833,66.35871,6.44565,41.74454,19.15283
3.99704,68.08011,6.28703,67.3338,69.15283
54.26795,52.46245,96.63556,57.54814,94.15283
55.41715,54.40562,62.02535,28.24847,44.15283
51.75471,69.19876,48.48089,35.55143,31.65283
51.72668,50.98497,92.88859,48.09545,81.65283
11.15394,78.77079,60.12457,18.92559,56.65283
86.1319,64.36182,76.44108,55.7202,6.65283
48.36794,95.9827,58.442,41.27612,9.77783
43.60123,27.01664,66.13424,78.3958,59.77783
67.52673,6.48521,35.13733,8.69684,84.77783
62.65938,23.48322,30.0075,47.07788,34.77783
4.83778,42.20863,36.062,30.87625,47.27783
68.6743,99.96225,65.47727,0.03296,97.27783
90.73661,71.71137,2.74085,73.44168,72.27783
30.84613,59.81381,6.94835,67.1327,22.27783
91.46412,74.72349,88.46018,28.39147,16.02783
36.40427,17.66364,97.44033,99.35999,66.02783
70.37111,72.89398,93.38642,48.72477,91.02783
70.64268,64.8787,12.60943,91.1894,41.02783
93.89269,98.56795,64.39576,12.54203,28.52783
17.10225,94.52897,62.32106,16.92654,78.52783
25.94935,40.64859,25.98415,41.11429,53.52783
89.49691,42.85063,10.06004,16.30935,3.52783
18.75586,31.17807,20.09625,69.08164,5.09033
45.3427,6.81595,72.17668,9.1402,55.09033
8.59824,80.0101,38.17809,37.83492,80.09033
55.16482,75.87926,73.29072,53.67662,30.09033
91.98927,93.18468,70.52875,51.55871,42.59033
80.35279,8.02692,71.5005,97.92391,92.59033
75.97919,98.97119,31.56404,88.20292,67.59033
77.64335,13.58218,7.67318,26.13626,17.59033
96.02634,99.82751,79.06811,12.74279,23.84033
28.28696,71.68502,32.45976,28.46005,73.84033
24.74391,61.58464,55.3607,77.91387,98.84033
76.32719,95.75115,24.94531,5.15273,48.84033
60.09894,93.047,19.10127,14.48489,36.34033
23.27052,43.35328,17.27725,69.68479,86.34033
51.83021,6.71456,75.84459,40.07907,61.34033
98.47591,39.34835,26.35387,50.26452,11.34033
96.11287,85.03827,36.1023,1.27169,8.21533
86.70514,82.25802,18.65207,56.41343,58.21533
12.69646,22.26449,57.94053,31.82983,83.21533
85.18671,9.84599,43.28646,81.15933,33.21533
66.04896,46.37317,0.56367,21.81044,45.71533
55.99809,9.5465,30.98241,57.97243,95.71533
83.53173,44.06052,36.13349,17.34035,70.71533
76.49327,4.44477,97.20759,50.35431,20.71533
47.30958,13.7065,79.12735,23.15681,14.46533
96.13687,18.54467,66.0258,30.35326,64.46533
70.01112,34.69942,30.1862,87.87555,89.46533
41.29699,14.39419,83.90993,69.39496,39.46533
30.53095,98.615,93.96686,63.51623,26.96533
14.3499,83.38512,75.39647,5.40956,76.96533
40.92789,93.75195,63.60603,34.90139,51.96533
78.3762,35.53458,40.96189,72.32224,1.96533
82.54273,86.77079,91.29709,93.73334,2.74658
71.35428,65.99317,57.68673,42.92232,52.74658
43.79949,40.70661,94.83624,40.47467,77.74658
44.28758,47.92305,20.08576,10.73042,27.74658
46.16145,99.79008,73.38853,29.5944,40.24658
3.63357,21.25414,89.74369,9.38365,90.24658
80.85648,10.75468,50.93925,71.88895,65.24658
43.05804,45.50494,66.38118,17.07734,15.24658
65.85885,9.16093,58.29744,11.33004,21.49658
58.22046,46.23461,24.12974,9.20242,71.49658
4.71078,50.24897,27.60693,6.19684,96.49658
14.63876,62.01392,50.26826,12.11687,46.49658
99.33663,69.14277,40.18965,10.70266,33.99658
55.1303,11.85808,32.73129,31.8521,83.99658
79.29127,74.52922,36.46358,22.10314,58.99658
33.58249,28.86151,17.07513,91.14985,8.99658
94.18155,13.1314,81.65634,90.78665,12.12158
27.7064,78.25893,2.14942,70.27227,62.12158
76.12176,60.21138,90.64116,82.31911,87.12158
93.44625,53.64348,58.71694,11.16963,37.12158
87.92108,26.32161,5.94211,48.74629,49.62158
46.7712,49.37685,32.37046,26.5806,99.62158
98.29307,47.14232,25.94122,91.83438,74.62158
33.26001,36.38088,69.44358,56.81283,24.62158
77.8004,39.40879,95.59452,12.40894,18.37158
87.88896,14.98605,18.34578,36.67758,68.37158
91.37962,32.62564,9.96241,59.11617,93.37158
32.21265,17.95971,71.60719,15.98701,43.37158
47.32044,66.31604,88.29245,44.20903,30.87158
54.07425,27.7586,66.62544,50.75435,80.87158
48.07736,32.82178,58.53073,79.06961,55.87158
70.09605,42.67523,73.44443,75.38091,5.87158
85.94389,80.98752,98.02871,88.21032,4.30908
73.15906,56.34885,71.5328,2.21294,54.30908
40.85404,37.5613,50.54664,27.67074,79.30908
95.4702,10.01166,59.1559,25.98949,29.30908
47.16063,72.43151,49.96404,66.07096,41.80908
70.94737,30.87556,96.4176,70.43465,91.80908
85.24978,13.97325,37.60686,7.73437,66.80908
37.92082,0.9427,30.37358,13.21337,16.80908
90.11198,38.28563,79.67379,25.65908,23.05908
8.46788,28.86203,98.27,82.55878,73.05908
22.77507,20.23431,95.49768,56.00154,98.05908
45.08978,84.9658,85.95309,1.70617,48.05908
78.68598,9.05151,20.10209,7.37074,35.55908
16.18848,77.77618,46.25445,74.41884,85.55908
38.31487,58.27518,69.98704,40.9296,60.55908
80.58212,39.21109,37.70012,38.79681,10.55908
0.37914,71.00072,41.61114,94.96901,7.43408
30.75281,67.76707,91.95404,67.81697,57.43408
16.14187,70.47678,63.1312,53.15789,82.43408
76.08414,66.7885,70.67301,38.4445,32.43408
19.74686,56.7764,88.77275,90.02244,44.93408
48.87253,44.34298,40.23797,64.92435,94.93408
45.04764,68.05331,45.02237,44.1615,69.93408
80.02711,24.47206,99.58343,84.40743,19.93408
45.51679,66.31528,89.73263,3.70595,13.68408
47.54329,76.23345,75.93328,9.09588,63.68408
63.65846,50.83391,85.45421,60.24537,88.68408
28.49448,70.61909,44.78706,39.91514,38.68408
23.5425,95.48039,32.14399,58.32936,26.18408
84.77471,82.65181,54.17444,3.67159,76.18408
59.14831,4.37944,71.49272,40.16878,51.18408
84.42304,97.14359,48.76111,89.09823,1.18408
12.51968,82.94905,65.865,53.97713,0.79346
42.27198,63.21583,68.36069,54.93672,50.79346
73.58349,74.34501,25.32407,56.72234,75.79346
37.71429,91.28537,39.62063,97.8112,25.79346
84.70485,73.06641,39.781,25.64477,38.29346
47.69299,87.60833,83.736,73.89095,88.29346
24.46413,83.12353,61.70205,46.71926,63.29346
11.78545,16.83555,60.41419,8.40321,13.29346
39.00529,38.34552,41.23531,22.77736,19.54346
47.44864,91.2797,35.3027,7.4165,69.54346
41.24034,71.37154,90.97607,52.07629,94.54346
23.11053,43.02595,39.05707,47.21916,44.54346
2.67722,70.36143,48.07906,91.92019,32.04346
6.83335,12.47666,30.22047,45.28048,82.04346
21.78927,74.54959,90.56107,87.67153,57.04346
58.30992,58.38174,99.83851,16.09396,7.04346
4.80092,40.05833,18.66863,98.25771,10.16846
98.86319,47.01724,31.23588,43.67289,60.16846
76.36919,35.161,74.29407,18.35351,85.16846
40.67715,49.34808,25.90831,76.84114,35.16846
96.71212,44.12568,37.97202,87.7427,47.66846
33.5217,52.1897,36.69082,20.30606,97.66846
58.28732,24.47501,94.01584,90.07271,72.66846
48.1408,5.01336,76.70904,75.32547,22.66846
16.08427,20.09363,95.34509,7.74548,16.41846
44.29974,34.48898,48.97888,29.54125,66.41846
51.45997,14.92182,59.91617,48.75809,91.41846
5.91549,45.35363,13.03621,35.07023,41.41846
22.46707,80.45128,52.22504,42.54215,28.91846
29.3508,95.67748,88.68132,45.03063,78.91846
84.67179,74.56005,33.88344,69.2769,53.91846
46.74565,47.70869,26.46861,60.64386,3.91846
13.33665,95.12188,59.97427,21.20935,5.48096
82.98577,14.32881,38.39833,90.41075,55.48096
29.87303,71.69389,71.80526,20.93079,80.48096
54.05521,35.20866,50.8902,86.1816,30.48096
34.63127,68.15449,38.97118,56.72139,42.98096
43.262,72.28804,69.20797,22.15349,92.98096
53.33254,75.81067,69.64921,63.34951,67.98096
55.66433,25.31199,3.64978,82.61141,17.98096
37.71553,77.08793,22.02568,47.0923,24.23096
8.19381,52.88947,96.48,10.06355,74.23096
55.31702,14.30208,68.82467,92.51735,99.23096
