Quasi,mt19937,minstd,knuth_b,ranlux48
62.68158,87.13129,72.1149,71.19635,83.67868
12.68158,58.89365,89.78727,19.71625,22.80064
18.93158,71.60138,24.87907,64.37842,20.76438
68.93158,9.05552,18.27145,42.35337,18.61244
93.93158,1.41159,69.97923,63.27414,5.93772
43.93158,88.57258,46.19965,36.36272,82.17271
31.43158,84.22639,64.98675,60.34356,35.12885
81.43158,50.57588,22.29788,42.63031,87.24491
56.43158,57.21087,74.88792,52.5097,29.69144
6.43158,41.99823,80.87805,8.04804,5.13752
9.55658,94.01566,5.77587,0.2135,58.96794
59.55658,75.27138,89.27758,36.73413,97.17685
84.55658,20.10986,34.54576,90.46341,19.99582
34.55658,81.8836,6.82583,28.83987,0.61551
47.05658,23.89862,9.40569,31.13868,53.97115
97.05658,32.07994,52.4779,56.89307,2.55007
72.05658,35.02208,85.81806,14.08375,87.48862
22.05658,36.08438,96.77895,42.31896,99.12269
15.80658,87.80406,18.22541,27.8011,87.70856
65.80658,34.16411,61.75541,86.11146,78.82025
90.80658,85.26972,32.54944,87.24672,70.33914
40.80658,57.31075,48.80664,0.5127,86.87141
28.30658,49.46244,82.23454,32.30834,96.36995
78.30658,28.76603,69.17219,30.88067,54.60362
53.30658,67.74087,90.9336,17.79061,78.05756
3.30658,95.12425,50.13974,54.23254,37.35088
4.86908,54.4265,47.01244,32.32668,78.97618
54.86908,2.4455,97.55192,28.37743,31.40887
79.86908,96.81627,32.18114,93.08739,78.21665
29.86908,15.07231,1.13656,4.13318,85.89654
42.36908,54.18427,69.2924,6.10377,35.87956
92.36908,5.65124,72.77733,43.0814,59.29279
67.36908,7.59981,76.15056,14.49854,91.62142
17.36908,96.664,30.6787,9.22999,63.0932
23.61908,90.18312,56.98751,16.97907,75.54947
73.61908,46.41813,2.08078,70.55956,84.18705
98.61908,3.90166,42.30087,52.14442,44.05416
48.61908,15.99722,29.52754,80.82323,98.57712
36.11908,31.2508,3.40798,70.67884,61.72564
86.11908,46.737,37.44488,21.04976,32.10995
61.11908,57.06718,53.8656,42.97092,50.32318
11.11908,54.84292,56.2775,47.00938,59.75963
7.99408,2.15766,82.36253,40.17279,75.66038
57.99408,70.19395,99.03344,33.54227,46.17573
82.99408,18.94162,35.07217,41.64169,15.79198
32.99408,21.22217,35.87868,46.899,87.58772
45.49408,41.53193,79.36095,72.0126,40.01373
95.49408,53.00161,2.03692,7.13018,67.50474
70.49408,22.3497,2.55205,53.24612,89.8608
20.49408,19.46331,38.92084,50.09122,92.14619
14.24408,94.70612,41.71919,67.03194,1.34418
64.24408,95.76303,28.32597,95.33978,7.69525
89.24408,78.36128,88.90011,67.20697,67.88833
39.24408,20.49231,12.57211,58.0931,95.66044
26.74408,56.27435,66.7998,28.42873,80.42048
76.74408,98.95291,23.25574,15.89681,62.78785
51.74408,76.35218,25.16251,34.3607,59.39605
1.74408,87.37683,57.18248,76.90734,98.04988
2.52533,49.95963,2.50823,40.04325,20.22419
52.52533,20.2421,50.74848,95.69445,59.03145
77.52533,89.7555,45.0479,31.96462,27.9001
27.52533,82.80317,28.00507,76.27451,1.21819
40.02533,62.57956,81.64722,58.27817,1.87213
90.02533,4.21297,82.49527,53.32149,84.59077
65.02533,62.6692,18.05471,11.75761,13.4646
15.02533,67.17494,87.28527,80.36607,58.70537
21.27533,45.5892,79.3615,38.36929,10.34979
71.27533,60.49537,56.98591,5.53887,45.29051
96.27533,70.56465,72.75425,94.02453,76.26727
46.27533,29.72304,2.33148,20.65696,40.2515
33.77533,17.13087,41.85835,67.58062,46.74251
83.77533,30.7565,16.22979,9.55839,54.3938
58.77533,77.55173,94.92617,94.79432,82.23517
8.77533,82.03067,68.09954,31.91055,18.36812
11.90033,90.29056,95.00355,17.31124,35.51013
61.90033,53.11249,98.93655,96.696,0.15728
86.90033,49.63228,62.9665,56.06712,65.40747
36.90033,90.51819,84.80807,1.61674,24.06319
49.40033,66.18366,40.69945,94.68898,24.59224
99.40033,6.75773,71.32954,46.9043,6.3091
74.40033,72.77831,74.24597,17.96342,86.74245
24.40033,59.80916,19.58914,71.15149,14.06119
18.15033,33.03806,94.00848,26.82908,47.95484
68.15033,23.47635,79.09871,43.93346,81.08575
93.15033,29.3178,33.74661,59.71584,44.94008
43.15033,52.36462,96.12792,62.0476,84.18967
30.65033,2.79783,21.44429,64.97452,9.61959
80.65033,5.32073,41.29753,66.67452,5.06638
55.65033,6.75708,27.27609,18.55134,40.14115
5.65033,34.78023,48.10663,7.61745,13.14596
4.08783,85.823,75.53392,83.95955,5.62093
54.08783,95.57324,72.80605,56.16364,57.56105
79.08783,34.26638,68.46151,66.1491,6.93026
29.08783,46.47933,92.86203,97.82884,92.33134
41.58783,67.71372,9.34934,20.45991,39.98158
91.58783,57.52771,59.49554,54.70135,36.63193
66.58783,83.04503,45.71092,41.7349,8.9926
16.58783,69.94931,16.46845,52.74845,90.85312
22.83783,93.7435,2.29039,57.3355,39.51261
72.83783,13.53901,82.27632,12.3049,96.93831
97.83783,41.45347,67.58073,11.67391,4.14897
47.83783,43.23885,16.2576,57.52164,96.4537
35.33783,43.74999,33.78549,83.09409,40.10181
85.33783,66.78172,35.21901,35.8397,75.28529
60.33783,61.54621,70.43052,80.19604,37.48559
10.33783,47.71121,49.4074,26.51628,66.98859
7.21283,99.35211,2.31234,25.43404,95.93686
57.21283,91.45444,45.29294,40.55417,83.56658
82.21283,93.51411,47.60103,2.9947,88.82318
32.21283,80.33623,74.18196,27.06512,64.63943
44.71283,64.97454,48.24021,54.15921,97.28432
94.71283,83.18784,39.34005,40.22606,2.8815
69.71283,16.13367,68.0087,56.0047,38.90485
19.71283,55.97358,53.93497,62.9436,6.83678
13.46283,0.21232,2.48304,3.62988,53.44026
63.46283,38.87411,27.22386,42.35585,56.33889
88.46283,70.76735,61.6691,12.38962,74.49354
38.46283,57.40541,59.59745,24.46959,47.91157
25.96283,98.55018,9.43961,64.56081,17.06456
75.96283,76.53915,64.05757,6.96577,85.20724
50.96283,43.16853,74.62092,73.69667,41.21274
0.96283,43.97441,83.6914,79.45437,87.25599
1.35345,61.38275,20.88756,50.155,77.4985
51.35345,69.0222,86.87683,79.5312,93.68002
76.35345,74.46293,24.72805,89.59922,89.26061
26.35345,20.14793,11.71922,74.90495,77.81005
38.85345,36.15939,88.34742,88.19248,21.83622
88.85345,0.86438,5.79699,9.06357,51.98911
63.85345,95.29243,93.49225,8.53464,49.65891
13.85345,86.25587,18.21187,27.84431,77.5283
20.10345,83.45111,91.58212,53.22973,48.80259
70.10345,64.08109,80.84771,61.10879,35.80902
95.10345,32.00398,87.96079,13.22702,40.72804
45.10345,33.65087,90.82183,18.01237,87.01775
32.60345,8.47249,87.55355,32.54768,12.4005
82.60345,83.30403,85.19921,73.03312,79.50606
57.60345,34.74551,23.88319,62.45686,16.01186
7.60345,83.62664,7.61163,56.28518,62.41742
10.72845,12.60629,71.06572,55.78,98.82214
60.72845,42.1391,12.98254,10.65584,98.53544
85.72845,32.39616,22.57221,92.67122,58.92949
35.72845,2.65329,77.70374,48.20796,83.07914
48.22845,2.99057,59.11946,46.53846,73.14362
98.22845,43.2248,44.55549,92.04572,48.53741
73.22845,80.26597,7.82349,30.89968,5.6766
23.22845,82.12189,14.73512,25.22743,51.00336
16.97845,21.18929,21.91794,78.40944,22.81623
66.97845,20.7761,7.13852,92.58705,50.56603
91.97845,70.07805,87.4209,26.89333,34.45929
41.97845,8.36019,37.65831,83.32044,78.2467
29.47845,39.41038,95.62846,51.0451,86.92277
79.47845,62.62546,23.95376,37.42543,32.37059
54.47845,5.70415,46.38669,38.54101,73.91233
4.47845,68.39113,71.61003,65.89358,42.37702
6.04095,3.01958,2.65657,94.9808,99.0774
56.04095,20.95263,77.90043,16.09061,62.93063
81.04095,15.07124,93.23234,17.58704,48.28175
31.04095,37.35088,72.03747,39.33994,35.25944
43.54095,93.64384,75.09826,33.77306,95.4191
93.54095,75.49793,53.4712,77.31018,35.71079
68.54095,4.4012,37.44651,56.50788,25.2535
18.54095,10.45446,77.97979,79.96561,83.5783
24.79095,80.15884,54.84193,7.55374,99.9039
74.79095,28.93158,43.16063,48.36673,71.43285
99.79095,62.35324,45.803,82.60198,49.02299
49.79095,4.28857,95.21871,83.4765,25.58564
37.29095,71.44927,29.13469,68.47302,61.55777
87.29095,29.8614,15.08395,55.69305,20.13014
62.29095,43.85459,61.19788,98.6289,92.48266
12.29095,17.27381,92.07961,19.60236,33.49177
9.16595,33.80029,35.28604,27.4177,14.49611
59.16595,94.01318,73.48177,93.92351,44.50712
84.16595,80.30894,72.7676,59.18191,76.27357
34.16595,79.60252,4.77526,81.98146,38.91911
46.66595,1.24369,83.64242,69.06893,22.76224
96.66595,4.48897,40.55567,18.52853,73.14164
71.66595,5.23905,18.31902,16.38876,86.48893
21.66595,51.74367,19.69169,53.2574,97.16565
15.41595,3.16801,29.76417,37.16144,79.12991
65.41595,98.21791,64.86857,66.1726,6.04759
90.41595,88.76699,77.15955,19.2671,82.05873
40.41595,81.93191,15.32409,47.50267,68.30047
27.91595,52.78831,72.44535,29.72622,70.41079
77.91595,69.0927,48.97149,18.05815,48.3466
52.91595,48.74254,38.25377,97.26975,98.79495
2.91595,1.29711,16.1984,95.23343,12.70882
2.1347,12.60565,24.16541,78.38077,0.94944
52.1347,64.53248,27.49292,78.4513,12.27139
77.1347,29.12215,25.40427,81.03266,70.78478
27.1347,58.59953,54.45328,89.94316,32.48926
39.6347,96.22668,61.45296,9.83086,50.1672
89.6347,9.62725,83.38295,70.98201,50.89496
64.6347,48.62214,20.11061,4.1577,74.29668
14.6347,37.71466,57.71455,77.11633,28.43857
20.8847,3.83594,28.5291,61.49682,14.58668
70.8847,6.5384,93.1935,10.43272,1.62882
95.8847,38.89326,58.31813,67.93817,68.95431
45.8847,23.44009,33.71004,27.44061,94.63401
33.3847,91.1333,32.90613,87.40941,68.98192
83.3847,47.93561,86.15261,47.3793,34.34088
58.3847,14.75753,81.64543,1.06093,99.08437
8.3847,62.74815,77.28347,69.82062,92.85796
11.5097,34.19921,88.43352,4.89074,55.8484
61.5097,24.18853,52.58521,45.5819,76.80451
86.5097,87.49336,13.72318,21.78645,63.48481
36.5097,13.20974,15.58095,85.25711,11.2439
49.0097,35.23424,26.14276,30.25107,19.24483
99.0097,10.84768,94.81306,3.65464,62.8949
74.0097,72.05822,77.00436,4.5473,14.37016
24.0097,38.31369,7.78684,54.35645,61.17712
17.7597,74.16605,17.47483,8.13183,23.30295
67.7597,85.54947,26.95393,72.65818,41.27532
92.7597,92.40234,24.9974,26.15645,35.49457
42.7597,39.1172,38.73806,81.06171,53.05211
30.2597,72.25938,60.22623,29.28141,99.26188
80.2597,41.5289,54.1092,35.04595,53.54092
55.2597,80.42232,37.19026,50.35424,97.0216
5.2597,26.99103,83.42676,87.85782,88.05381
3.6972,21.03365,95.35436,69.95037,39.33296
53.6972,82.77063,15.93065,94.96841,93.14019
78.6972,57.81626,46.1675,2.84171,76.89468
28.6972,21.05758,76.06484,86.50963,61.38604
41.1972,51.18778,24.12236,32.51203,60.61729
91.1972,37.1627,15.31297,15.25776,16.21024
66.1972,41.30278,49.92324,86.01971,84.23597
16.1972,88.37489,57.72124,88.0253,77.06027
22.4472,50.41618,71.028,7.77812,21.2521
72.4472,48.37782,33.58245,97.41616,80.61014
97.4472,10.43176,74.16235,0.43703,90.51557
47.4472,44.49682,92.37196,10.58458,90.88929
34.9472,60.7898,40.8713,52.18311,70.83492
84.9472,24.56676,89.87415,23.42793,92.60568
59.9472,52.92466,87.39602,30.45187,43.59968
9.9472,76.47018,30.08229,12.67281,83.28953
6.8222,23.32244,98.11748,8.9985,11.32329
56.8222,80.40723,61.70781,96.86854,91.22021
81.8222,50.10417,87.05285,79.24627,30.85437
31.8222,35.26891,64.99455,26.06349,59.72658
44.3222,22.60149,6.9703,34.82791,97.48761
94.3222,2.1961,65.19081,38.69286,94.08439
69.3222,81.70764,57.12909,45.19242,19.27022
19.3222,36.45624,77.11659,34.08264,27.94727
13.0722,91.95256,42.99797,64.90051,64.69525
63.0722,3.76484,43.63871,64.95032,94.22974
88.0722,20.01572,72.27428,8.4942,84.77179
38.0722,98.50739,48.54204,31.88987,26.85929
25.5722,7.11695,96.04416,85.02891,91.03055
75.5722,59.79375,72.56022,55.52718,41.74167
50.5722,44.40703,7.97457,12.4719,49.96629
0.5722,96.87954,50.69099,32.14795,3.66274
0.76752,34.79968,64.38638,70.91869,76.11134
50.76752,86.72116,67.22073,15.88827,69.90136
75.76752,69.89686,39.32449,37.04376,97.93852
25.76752,44.52031,86.29224,78.80062,32.01783
38.26752,13.16278,93.84264,14.36105,60.46201
88.26752,58.65586,14.85248,32.26787,22.05057
63.26752,35.73857,23.22187,41.82137,31.92169
13.26752,45.42704,78.73689,53.14858,4.18891
19.51752,40.69468,32.99575,38.05721,76.82007
69.51752,14.6081,53.4416,77.59251,39.83775
94.51752,65.82755,34.50166,19.21326,84.44957
44.51752,45.83005,89.33677,59.74542,24.94762
32.01752,69.62144,5.72749,24.63667,39.96397
82.01752,56.50612,8.61334,93.27533,22.26287
57.01752,88.90068,14.84251,98.31188,73.72017
7.01752,6.6597,3.64796,17.85119,90.46345
10.14252,77.5268,39.3511,22.33521,63.6171
60.14252,19.94677,23.42981,81.06376,43.78388
85.14252,44.15773,83.89247,72.99448,92.22886
35.14252,88.95368,50.47668,34.7321,74.71542
47.64252,37.29386,42.92119,72.9305,45.52574
97.64252,98.77329,31.51478,47.0773,91.28431
72.64252,74.29736,1.42168,62.1428,87.29731
22.64252,14.57893,30.09469,25.77766,75.82498
16.39252,40.85895,87.42341,93.127,18.19092
66.39252,39.3142,21.38693,33.15014,12.02095
91.39252,29.37659,85.68579,47.49518,82.23528
41.39252,44.37996,67.6906,83.60143,38.38246
28.89252,98.88742,31.48374,55.1854,31.66784
78.89252,48.37374,13.19953,77.70174,39.23748
53.89252,84.83725,64.30846,38.47204,70.52976
3.89252,75.36489,18.78461,91.83626,45.14293
5.45502,39.21318,92.18846,76.36325,9.39812
55.45502,77.98867,28.10459,66.99249,41.09414
80.45502,28.69783,73.11948,31.12544,20.85442
30.45502,75.1565,70.54517,53.83149,69.60595
42.95502,74.63523,95.87031,14.20927,72.60767
92.95502,48.04987,52.92264,95.84156,48.75885
67.95502,42.33799,72.27168,60.56319,84.37633
17.95502,86.01792,13.76842,80.21368,86.22044
24.20502,82.04989,67.99224,18.19702,13.87139
74.20502,61.96766,68.3964,95.3525,80.85649
99.20502,71.31237,44.58563,70.97877,32.62357
49.20502,70.90929,42.64002,46.10044,67.2793
36.70502,61.09941,72.08594,63.90677,95.81248
86.70502,63.4006,36.74258,64.93201,81.51106
61.70502,64.27547,27.94648,69.56441,99.35874
11.70502,25.39282,21.67181,64.34724,67.36376
8.58002,44.45467,30.30951,52.78878,28.9301
58.58002,53.59966,63.32659,1.70792,36.06574
83.58002,75.86031,54.95491,38.48497,11.64968
33.58002,11.79085,62.56592,95.6042,80.98251
46.08002,35.86947,59.51971,74.48681,42.0815
96.08002,34.92218,77.75953,36.76917,0.5016
71.08002,66.38575,78.5009,48.23382,92.39305
21.08002,51.79159,62.26009,83.69152,73.00952
14.83002,42.45225,90.73646,49.21598,73.45258
64.83002,26.38924,1.23319,41.06435,78.15433
89.83002,63.53088,18.80118,73.41243,96.82757
39.83002,8.79445,72.23872,45.72629,9.43741
27.33002,95.61605,24.82632,78.91055,90.44551
77.33002,47.06323,92.10799,28.89077,24.88431
52.33002,43.74871,28.39937,45.38302,55.75115
2.33002,82.15535,91.94945,42.7141,19.32728
3.11127,84.55873,94.68906,47.19848,54.55391
53.11127,72.26258,96.66413,97.50961,67.06723
78.11127,8.39232,99.90911,11.79588,0.16237
28.11127,74.72254,74.73193,41.20323,98.14665
40.61127,90.92307,90.67457,59.39309,19.20343
90.61127,50.42143,60.84586,19.70261,86.23817
65.61127,5.69145,33.23396,7.89337,99.05404
15.61127,2.39516,8.57028,62.06671,62.97033
21.86127,13.48531,83.66313,60.13644,99.44745
71.86127,82.78091,66.53959,17.31282,20.63917
96.86127,20.7261,0.17408,95.33293,64.12792
46.86127,66.12521,74.34649,80.3178,11.56941
34.36127,73.55731,33.90846,10.63085,40.40714
84.36127,40.02004,44.51862,87.26178,20.21746
59.36127,52.02496,42.92568,96.51767,96.84344
9.36127,46.25667,83.11036,55.92512,80.85032
12.48627,42.39892,49.49826,93.72634,98.71525
62.48627,67.36539,87.5426,99.55071,70.04238
87.48627,98.40412,61.43017,10.94572,6.53913
37.48627,88.8324,74.2375,16.45501,11.31409
49.98627,4.89116,46.02122,36.2126,39.92599
99.98627,85.56403,47.08797,8.21819,43.72403
74.98627,65.50333,63.18942,1.09095,49.11184
24.98627,97.62977,60.68328,64.94784,76.55331
18.73627,64.66433,18.21258,44.075,0.31801
68.73627,34.3192,36.82694,12.75371,14.75919
93.73627,23.90363,90.1218,90.25051,40.49601
43.73627,13.17317,61.15851,51.02622,31.28966
31.23627,10.02431,8.35174,74.84097,60.41006
81.23627,85.70086,42.04999,20.66312,77.26581
56.23627,7.39259,32.95442,64.65809,91.3049
6.23627,18.00886,22.23616,75.33454,44.92071
4.67377,58.11439,82.58169,58.67668,96.95368
54.67377,40.13833,11.37561,75.17777,42.6649
79.67377,76.78965,42.387,32.41128,41.54563
29.67377,47.04941,97.30814,95.95895,72.72518
42.17377,17.44211,68.57131,42.69171,51.18077
92.17377,60.03738,81.76595,22.97421,10.93398
67.17377,20.78801,26.14128,70.85951,18.02439
17.17377,21.04888,21.90738,63.8845,64.79083
23.42377,83.43113,79.34771,22.84049,43.48618
73.42377,97.73163,23.39096,97.73966,92.8094
98.42377,72.36947,84.1442,4.0275,37.37764
48.42377,28.51349,75.82464,6.23884,27.89645
35.92377,99.17061,30.41284,45.70456,94.54001
85.92377,69.66423,92.68417,42.83588,66.75204
60.92377,41.95068,85.83437,0.10426,36.18898
10.92377,69.058,18.1804,95.94065,94.92051
7.79877,91.67628,36.75986,74.61643,55.18102
57.79877,59.86723,87.25454,58.72522,32.29074
82.79877,52.98687,84.31213,52.84232,93.56445
32.79877,12.02674,98.37165,82.14093,15.03607
45.29877,92.31449,97.91406,82.61861,28.13369
95.29877,95.90184,2.93548,87.33039,44.22481
70.29877,55.96039,76.24353,12.008,47.87145
20.29877,67.37203,6.09179,15.11824,38.80624
14.04877,25.65944,43.5553,62.05153,0.03787
64.04877,52.56098,23.58429,24.2981,70.64627
89.04877,39.86195,0.58727,76.59678,71.7502
39.04877,95.88207,52.15294,98.80198,25.24067
26.54877,77.53355,43.8942,1.01872,88.93225
76.54877,43.91487,62.54525,5.37911,97.52275
51.54877,7.63517,43.93998,29.08223,34.46631
1.54877,15.30549,95.11377,1.16723,19.72436
1.15814,74.47031,1.08067,4.61362,58.59894
51.15814,41.62181,79.86654,71.17122,25.99807
76.15814,67.74253,55.45081,12.8214,52.96203
26.15814,96.58305,90.36565,64.92956,71.66275
38.65814,0.85444,7.23037,80.96622,51.78595
88.65814,66.39369,93.45929,15.09029,89.84812
63.65814,44.82875,46.32225,73.4007,84.1917
13.65814,71.75415,80.64857,61.52065,71.17716
19.90814,3.04695,1.90935,25.08825,59.39015
69.90814,85.11597,13.47968,83.10096,22.46938
94.90814,14.67835,32.30729,93.53876,70.21667
44.90814,60.21682,48.74582,3.86884,22.36981
32.40814,52.40832,9.01946,18.41236,91.78338
82.40814,61.9047,28.6621,76.76715,51.53022
57.40814,14.03396,20.1456,82.61929,70.7218
7.40814,53.37607,76.55027,97.0952,90.64985
10.53314,64.27608,42.20575,22.65527,48.59346
60.53314,96.25049,8.62477,40.57309,91.52124
85.53314,41.63506,22.03417,70.9579,4.85292
35.53314,83.08971,12.90904,38.45808,31.35041
48.03314,97.46092,81.40649,91.47875,52.76383
98.03314,0.34968,96.04739,78.93416,60.84526
73.03314,73.37102,51.51066,74.60715,77.04914
23.03314,68.02592,13.99177,83.71598,53.51252
16.78314,27.4077,56.0652,68.20902,71.30938
66.78314,76.22765,17.73664,33.77989,87.82655
91.78314,83.18787,92.93971,80.63189,87.97875
41.78314,36.89857,86.46354,78.65155,38.0653
29.28314,14.89291,26.15919,71.95821,55.30774
79.28314,69.59077,89.94334,37.83937,99.55201
54.28314,48.54038,38.97235,16.69817,66.48357
4.28314,0.14468,59.83458,80.71216,11.69904
5.84564,60.83838,33.49395,81.77006,20.49379
55.84564,23.6884,81.3684,70.28997,44.51447
80.84564,79.85005,85.56764,48.98782,3.59383
30.84564,70.40524,45.93107,0.2709,41.4694
43.34564,28.17821,96.21285,48.72131,76.90641
93.34564,82.41016,87.80463,21.40976,96.44577
68.34564,95.12483,52.18976,13.47898,68.22981
18.34564,23.5258,17.13175,57.75649,85.61545
24.59564,99.94604,20.41795,39.15251,20.30294
74.59564,36.4129,19.3534,90.54686,89.92097
99.59564,33.18495,19.36351,80.35216,79.39681
49.59564,21.91501,58.86686,44.55462,57.38986
37.09564,58.73579,31.30345,51.05515,2.96534
87.09564,42.384,85.93956,38.06326,75.0276
62.09564,95.59402,46.05549,91.22666,37.98036
12.09564,23.91742,44.89064,67.30878,41.51944
8.97064,23.80136,70.62429,36.20056,60.95527
58.97064,49.80054,72.23289,50.50068,3.94233
83.97064,36.29372,63.46569,24.12975,35.12718
33.97064,68.01144,44.08517,78.72807,2.66842
46.47064,46.25508,43.38679,13.50167,69.39467
96.47064,40.11394,32.90419,84.11254,6.41861
71.47064,27.35716,88.25856,22.6703,4.56955
21.47064,4.83918,33.59184,57.45274,24.07422
15.22064,71.33867,96.71053,58.93409,46.84593
65.22064,88.7826,98.43381,32.88189,18.81914
90.22064,69.09356,46.88121,85.40682,90.05042
40.22064,73.69284,86.74728,22.64648,53.47601
27.72064,49.4497,98.72029,30.14793,88.50247
77.72064,33.84492,5.5164,58.65822,74.30298
52.72064,18.10142,4.53695,13.40426,66.46843
2.72064,31.20467,91.09233,0.72886,6.60113
1.93939,13.10038,10.7088,29.41579,53.21929
51.93939,70.40188,80.28787,18.43696,58.47265
76.93939,57.45629,30.0559,19.86465,23.26722
26.93939,90.90349,72.82511,43.71869,36.00041
39.43939,6.15705,14.63091,66.17694,25.02705
89.43939,85.55114,55.72175,83.8245,3.07762
64.43939,16.75694,63.46201,23.97667,45.19648
14.43939,27.01869,61.23073,88.89179,2.73897
20.68939,80.13554,5.16197,54.86434,73.31064
70.68939,45.37834,24.54632,74.89121,88.15333
95.68939,37.5741,13.06103,63.49665,32.61044
45.68939,41.92836,86.43051,11.24638,66.46992
33.18939,80.78529,74.19396,78.30847,34.46245
83.18939,58.2546,92.63339,89.42249,47.69899
58.18939,31.76806,34.99864,53.30374,50.17848
8.18939,65.91957,95.49992,54.24042,82.37704
11.31439,29.34221,89.8155,94.32835,54.54234
61.31439,33.0112,57.58568,27.1702,6.03483
86.31439,58.12571,27.81625,21.03234,66.32871
36.31439,8.11095,79.61336,58.34214,21.65118
48.81439,7.07646,26.1276,96.628,83.2603
98.81439,77.71712,86.90199,18.72676,88.72114
73.81439,96.25097,69.42903,44.50758,7.53982
23.81439,75.5833,86.54424,77.80224,26.86304
17.56439,54.97379,96.18986,46.99006,29.64478
67.56439,88.96127,9.93319,0.6845,72.33128
92.56439,93.20221,26.53017,52.94884,12.75643
42.56439,5.50864,67.73168,64.49857,48.05889
30.06439,13.26175,97.53008,54.4949,55.94393
80.06439,80.20052,81.07619,85.41227,16.17606
55.06439,60.95401,34.31828,5.21208,89.68275
5.06439,66.25212,15.28944,84.51561,8.52032
3.50189,3.101,34.1093,49.59143,10.09647
53.50189,95.60422,40.1817,65.69594,99.56785
78.50189,29.2478,96.15525,4.98074,2.70667
28.50189,80.13172,90.15709,25.55135,1.2486
41.00189,8.71843,96.68381,69.29822,52.16793
91.00189,3.61836,13.37865,10.47256,78.15026
66.00189,27.45558,3.67977,97.34025,70.66063
16.00189,82.76972,66.81876,60.18771,45.6645
22.25189,33.30191,64.97425,35.3428,81.43567
72.25189,56.64216,35.70034,8.20568,35.65015
97.25189,94.52775,0.9685,49.94352,60.28744
47.25189,28.93607,80.17586,57.25289,29.0489
34.75189,26.22342,99.92417,12.49479,4.07152
84.75189,2.04818,47.60803,49.17091,65.57529
59.75189,88.49228,96.92504,56.23024,12.91971
9.75189,12.66981,57.34593,65.24511,31.68982
6.62689,17.58143,66.30037,85.52591,49.81128
56.62689,68.07776,32.09153,72.02496,9.89356
81.62689,6.23091,89.5939,57.89496,43.4231
31.62689,58.76555,23.49554,46.53629,18.63041
44.12689,76.66619,23.58879,37.8443,31.35897
94.12689,10.09133,13.04952,20.70256,14.04493
69.12689,22.71989,75.43695,76.34645,58.755
19.12689,50.95999,44.83653,72.40646,44.94139
12.87689,53.58617,34.04679,49.76764,29.39979
62.87689,49.42,98.48125,50.49883,95.00185
87.87689,38.70581,87.85539,29.33161,49.87487
37.87689,52.08247,28.58122,68.60793,28.95841
25.37689,70.41015,93.92407,45.38421,44.04538
75.37689,95.70885,47.38996,49.30416,1.20399
50.37689,92.79534,66.97816,5.76525,46.31453
0.37689,52.34679,39.64705,74.38134,47.31754
0.27924,68.56319,70.27824,92.21295,58.35575
50.27924,62.01364,44.7003,92.01557,10.95756
75.27924,39.56163,11.13776,49.32678,10.29781
25.27924,41.15262,95.90965,71.68199,42.45865
37.77924,17.61438,36.04752,96.22925,17.59235
87.77924,88.45122,19.91064,5.92492,84.20128
62.77924,30.28567,83.62105,19.46322,24.66706
12.77924,38.39878,56.90931,22.20555,13.33841
19.02924,97.94516,61.07486,65.76395,12.02445
69.02924,93.79485,33.58997,35.90849,38.37888
94.02924,50.0925,48.21601,10.39668,99.14609
44.02924,93.9363,14.49672,94.1274,35.48028
31.52924,21.30097,30.68629,4.04152,30.5319
81.52924,12.39794,25.34337,61.94138,2.75363
56.52924,85.11358,13.48822,6.66139,41.8364
6.52924,31.11194,27.42458,85.98453,63.89206
9.65424,62.35739,99.56738,90.04902,12.43915
59.65424,88.06034,19.43475,82.23207,16.28461
84.65424,11.42044,2.50145,72.01673,19.08329
34.65424,56.19239,38.50665,66.22434,2.05695
47.15424,8.35552,27.83557,9.47618,51.86492
97.15424,87.1117,94.62626,64.59275,64.9025
72.15424,44.62859,16.84225,52.90856,78.9263
22.15424,15.73366,72.64267,53.55437,43.28817
15.90424,45.7432,65.30606,2.3427,73.51632
65.90424,43.79316,53.58414,33.99025,96.54715
90.90424,21.36989,92.69422,32.40425,50.56323
40.90424,54.06607,68.73291,44.64526,83.07102
28.40424,41.24121,1.79043,63.85533,95.15653
78.40424,53.6401,95.63984,75.851,7.82495
53.40424,64.01688,99.30936,82.05693,99.59047
3.40424,88.37087,28.82216,10.89618,84.88504
4.96674,69.7215,34.77936,97.10245,43.07266
54.96674,97.78344,89.34103,76.40664,26.77907
79.96674,64.24321,62.53036,76.48091,17.43153
29.96674,4.32183,78.6677,59.71768,74.76792
42.46674,55.51014,29.05599,16.24339,67.75375
92.46674,77.29391,37.64301,7.97844,63.41701
67.46674,14.33592,74.59974,52.96516,67.54182
17.46674,67.03324,11.98223,93.73409,43.71084
23.71674,19.42661,79.87324,6.8154,96.90222
73.71674,75.79375,51.30962,61.21008,48.81088
98.71674,10.36901,58.45344,0.4729,49.60247
48.71674,24.39081,49.85355,10.58211,7.67849
36.21674,34.57329,99.34348,17.71031,61.13039
86.21674,41.03435,57.36738,4.73651,66.27796
61.21674,50.92202,34.70321,21.12028,52.78167
11.21674,64.48672,61.17624,92.07985,63.80498
8.09174,55.11254,26.66114,18.70805,79.9544
58.09174,53.70496,11.73176,45.93839,73.82651
83.09174,98.81351,73.06953,46.16268,42.9357
33.09174,0.80886,72.69606,74.38966,21.68866
45.59174,14.50586,82.54196,16.95522,57.87739
